student_id,age,programme_level,nationality_group,boarding_status,attendance_rate,assessment_completion_rate,current_grade,lms_engagement_score,wellbeing_flag,safeguarding_flag,intervention_count,guardian_contact_complete,record_completeness_score,access_review_overdue_flag,academic_risk_level
STU006468,14,GCSE,International,Day,0.922,0.77,88.4,0.753,False,False,0,True,0.791,False,Low
STU006469,18,EAP,UK,Boarding,0.967,0.84,79.4,0.851,False,False,2,True,0.772,False,Low
STU006470,18,Foundation,UK,Homestay,0.882,0.764,74.4,0.748,False,False,1,True,0.752,True,Medium
STU006471,17,A-Level,International,Day,0.873,0.877,66.9,0.814,False,False,2,True,0.698,False,Medium
STU006472,18,Foundation,International,Day,0.88,0.798,84.0,0.69,False,False,1,True,0.821,False,Low
STU006473,17,A-Level,UK,Homestay,0.848,0.649,71.7,0.554,False,False,0,True,0.93,True,Medium
STU006474,17,EAP,International,Boarding,0.854,0.883,93.3,0.808,False,False,0,True,0.828,True,Low
STU006475,19,Foundation,International,Day,0.899,0.748,75.2,0.919,False,False,1,True,0.78,False,Low
STU006476,17,EAP,UK,Boarding,0.875,0.845,65.3,0.716,False,True,2,True,0.83,False,Medium
STU006477,16,A-Level,International,Day,0.946,0.866,75.7,0.812,True,False,0,True,0.836,False,Medium
STU006478,15,GCSE,International,Boarding,0.972,0.796,89.7,0.848,False,False,2,True,0.905,False,Low
STU006479,17,A-Level,EU,Homestay,0.796,0.834,88.8,0.895,False,False,2,True,0.813,True,Low
STU006480,15,GCSE,International,Day,0.879,0.791,83.6,0.949,False,False,0,True,0.738,False,Low
STU006481,17,A-Level,International,Homestay,0.823,0.823,79.9,0.79,False,False,0,True,0.807,False,Low
STU006482,17,A-Level,International,Day,0.717,0.559,77.7,0.658,False,False,0,True,0.816,True,High
STU006483,16,A-Level,UK,Boarding,0.906,0.771,80.1,0.564,False,False,2,True,0.736,False,Medium
STU006484,15,GCSE,UK,Day,0.94,0.703,80.3,0.87,False,False,0,True,0.76,False,Low
STU006485,15,GCSE,EU,Boarding,0.863,0.829,72.2,0.819,True,False,1,True,0.968,False,Medium
STU006486,17,A-Level,UK,Day,0.931,0.717,82.7,0.738,False,False,1,True,0.849,False,Low
STU006487,19,EAP,International,Boarding,0.877,0.845,73.9,0.837,False,False,0,True,0.916,False,Low
STU006488,17,A-Level,UK,Boarding,0.828,0.79,66.7,0.599,False,False,1,True,0.67,True,Medium
STU006489,18,A-Level,EU,Day,0.874,0.667,72.6,0.672,False,False,0,True,0.82,False,Medium
STU006490,18,Foundation,International,Day,0.996,0.607,85.9,0.67,False,False,1,True,0.714,False,Medium
STU006491,16,A-Level,EU,Day,0.926,0.722,70.5,0.799,False,False,1,True,0.81,True,Medium
STU006492,16,A-Level,UK,Boarding,0.794,0.68,79.9,0.659,False,False,0,True,0.699,False,Medium
STU006493,17,A-Level,UK,Homestay,0.909,0.775,87.0,0.909,False,False,1,False,0.645,False,Low
STU006494,15,GCSE,EU,Day,0.989,0.717,72.8,0.803,False,False,0,True,0.87,False,Low
STU006495,16,EAP,International,Boarding,0.953,0.788,85.3,0.871,False,False,1,True,0.96,False,Low
STU006496,15,GCSE,International,Day,0.99,0.949,82.2,0.777,False,False,0,True,0.877,False,Low
STU006497,17,A-Level,UK,Day,0.796,0.933,79.0,0.898,False,False,1,True,0.889,False,Low
STU006498,14,GCSE,UK,Day,0.909,0.758,90.2,0.913,False,False,0,True,0.795,False,Low
STU006499,15,GCSE,International,Boarding,0.876,0.816,78.1,0.703,False,False,0,True,0.776,False,Medium
STU006500,19,Foundation,International,Homestay,0.942,0.894,84.2,0.84,False,False,0,True,0.982,False,Low
STU006501,15,GCSE,UK,Homestay,0.841,0.751,79.3,0.878,False,False,1,True,0.877,False,Low
STU006502,15,GCSE,International,Day,0.839,0.887,86.9,0.567,False,False,5,True,0.901,True,Medium
STU006503,17,A-Level,UK,Boarding,0.9,0.808,79.2,0.791,False,False,0,True,0.919,False,Low
STU006504,15,GCSE,EU,Day,0.835,0.746,80.7,0.664,False,False,0,True,0.897,True,Medium
STU006505,14,GCSE,International,Day,0.918,0.736,87.1,0.92,False,False,1,True,0.83,False,Low
STU006506,18,Foundation,UK,Day,0.714,0.697,56.9,0.709,True,False,3,False,0.595,False,High
STU006507,18,Foundation,EU,Day,0.982,0.639,82.6,0.614,False,False,0,True,0.714,False,Medium
STU006508,17,EAP,UK,Boarding,0.705,0.698,79.2,0.667,False,False,0,True,0.714,True,High
STU006509,18,Foundation,UK,Day,0.963,0.881,92.8,0.982,False,False,0,False,0.753,False,Low
STU006510,16,A-Level,International,Homestay,0.81,0.689,68.9,0.795,True,False,3,True,0.599,False,High
STU006511,16,GCSE,UK,Day,0.799,0.628,63.1,0.564,False,False,5,True,0.854,False,High
STU006512,18,Foundation,EU,Day,0.912,0.89,81.0,0.673,False,False,0,True,0.93,True,Low
STU006513,18,Foundation,UK,Day,0.962,0.937,74.6,0.822,False,False,1,True,0.86,False,Low
STU006514,18,Foundation,International,Day,0.946,0.876,83.0,0.76,True,False,1,True,0.859,False,Low
STU006515,18,A-Level,UK,Homestay,0.979,0.839,74.5,0.76,False,False,0,True,0.739,False,Low
STU006516,15,GCSE,International,Day,0.84,0.667,75.4,0.66,False,False,1,False,0.797,True,Medium
STU006517,18,Foundation,International,Homestay,0.914,0.752,75.6,0.721,False,False,1,True,0.815,False,Medium
STU006518,19,Foundation,International,Day,0.776,0.794,84.0,1.0,False,False,0,True,0.927,True,Low
STU006519,18,EAP,International,Day,0.906,0.839,78.2,0.764,False,False,1,True,0.915,False,Low
STU006520,14,GCSE,UK,Day,0.924,0.808,78.7,0.667,False,False,1,True,0.701,True,Medium
STU006521,14,GCSE,UK,Homestay,0.874,0.808,75.2,0.784,False,False,1,True,0.856,True,Low
STU006522,16,GCSE,International,Day,0.772,0.788,76.7,0.665,False,False,0,True,0.898,True,Medium
STU006523,19,Foundation,International,Homestay,0.821,0.703,75.0,0.639,False,True,4,True,0.798,False,High
STU006524,15,GCSE,UK,Day,1.0,0.888,93.6,0.75,False,False,0,True,0.807,False,Low
STU006525,15,GCSE,UK,Day,0.927,0.713,75.3,0.74,False,False,0,True,0.747,False,Medium
STU006526,18,EAP,EU,Boarding,0.866,0.981,67.6,0.841,False,False,0,True,0.727,False,Low
STU006527,15,GCSE,International,Day,0.825,0.788,71.3,0.699,True,False,0,True,0.841,False,Medium
STU006528,18,Foundation,International,Day,0.927,0.724,81.9,0.675,False,False,2,True,0.834,False,Medium
STU006529,16,A-Level,UK,Homestay,0.792,0.839,86.1,0.779,False,False,0,False,0.916,False,Low
STU006530,19,Foundation,UK,Day,0.795,0.863,94.3,0.845,False,False,0,True,0.774,True,Low
STU006531,17,A-Level,UK,Boarding,0.848,0.588,65.1,0.603,False,False,1,True,0.872,True,High
STU006532,18,EAP,EU,Day,0.799,0.763,82.4,0.642,True,False,2,True,0.756,True,Medium
STU006533,17,EAP,International,Day,0.949,0.694,71.7,0.762,True,False,1,True,0.742,False,Medium
STU006534,14,GCSE,International,Day,0.905,0.861,85.4,0.764,False,False,0,True,0.723,True,Low
STU006535,15,GCSE,EU,Boarding,0.864,0.93,86.0,0.75,False,False,1,True,0.998,True,Low
STU006536,17,A-Level,UK,Boarding,0.904,0.836,90.0,0.752,False,False,1,True,0.671,False,Low
STU006537,17,A-Level,UK,Boarding,0.758,0.894,63.8,0.519,False,False,1,True,0.883,False,Medium
STU006538,18,Foundation,International,Boarding,0.837,0.893,74.0,0.878,False,False,2,False,0.768,False,Low
STU006539,17,A-Level,UK,Day,0.848,0.718,74.5,0.612,False,False,0,True,0.909,False,Medium
STU006540,18,A-Level,UK,Day,0.829,0.814,73.6,0.885,False,False,1,True,0.988,True,Low
STU006541,14,GCSE,International,Day,0.916,0.849,81.7,0.852,True,False,1,True,0.829,False,Low
STU006542,18,Foundation,International,Boarding,0.915,0.704,78.5,0.62,True,False,0,True,0.861,False,Medium
STU006543,18,EAP,International,Boarding,0.815,0.654,84.6,0.809,False,False,1,True,0.837,False,Medium
STU006544,17,A-Level,UK,Day,0.811,0.786,73.3,0.878,False,False,1,True,0.907,False,Medium
STU006545,17,A-Level,EU,Day,0.812,0.716,68.3,0.786,False,False,2,True,0.908,False,Medium
STU006546,15,GCSE,EU,Boarding,0.856,0.755,72.1,0.512,False,True,4,True,0.701,False,High
STU006547,18,A-Level,International,Homestay,0.914,0.755,84.9,0.757,False,False,0,True,0.875,False,Low
STU006548,16,A-Level,International,Boarding,0.929,0.899,81.2,0.868,False,False,0,True,0.923,True,Low
STU006549,15,GCSE,International,Day,0.829,0.845,76.6,0.905,False,False,0,True,0.872,False,Low
STU006550,16,A-Level,UK,Boarding,0.888,0.768,83.9,0.733,False,False,0,True,0.832,False,Low
STU006551,16,A-Level,International,Boarding,0.896,0.673,79.9,0.553,False,False,2,True,0.979,False,Medium
STU006552,17,A-Level,UK,Day,0.984,0.95,91.2,1.0,False,False,1,True,0.938,False,Low
STU006553,16,A-Level,UK,Boarding,0.894,0.744,77.4,0.707,True,False,1,True,0.806,False,Medium
STU006554,16,GCSE,UK,Day,0.8,0.744,72.2,0.863,False,False,2,True,0.746,False,Medium
STU006555,19,Foundation,International,Day,0.768,0.703,69.0,0.695,False,False,3,True,0.774,False,Medium
STU006556,18,Foundation,UK,Homestay,0.858,0.734,72.9,0.782,True,False,2,True,0.806,False,Medium
STU006557,17,A-Level,International,Homestay,0.809,0.756,67.1,0.632,False,True,1,True,0.821,True,High
STU006558,15,GCSE,International,Day,0.833,0.727,62.4,0.625,False,False,1,False,0.659,False,High
STU006559,19,Foundation,UK,Day,0.847,0.89,81.5,0.978,False,False,2,True,0.747,False,Low
STU006560,18,EAP,International,Boarding,0.941,0.905,90.1,0.936,False,False,0,True,1.0,False,Low
STU006561,14,GCSE,UK,Day,0.795,0.702,70.3,0.684,False,False,3,True,0.797,False,Medium
STU006562,17,A-Level,UK,Day,1.0,0.873,93.6,0.912,False,False,1,True,0.959,True,Low
STU006563,15,GCSE,International,Day,0.807,0.765,66.6,0.588,True,False,1,True,0.874,False,High
STU006564,17,A-Level,International,Boarding,0.827,0.628,55.2,0.669,True,True,2,True,0.755,False,High
STU006565,16,GCSE,EU,Day,0.853,0.908,82.4,0.726,False,False,0,True,0.961,False,Low
STU006566,18,A-Level,International,Boarding,0.759,0.769,73.2,0.565,True,False,3,True,0.821,False,High
STU006567,17,A-Level,International,Day,0.89,0.705,68.7,0.644,False,False,1,True,0.807,False,Medium
STU006568,17,A-Level,UK,Homestay,0.812,0.707,57.0,0.489,False,False,2,True,1.0,False,High
STU006569,18,A-Level,EU,Homestay,0.851,0.707,71.9,0.562,True,False,2,True,0.789,False,High
STU006570,17,A-Level,International,Boarding,0.834,0.846,84.2,0.919,True,False,0,True,0.875,False,Low
STU006571,17,A-Level,UK,Day,0.851,0.725,60.2,0.52,False,False,1,True,0.856,False,High
STU006572,14,GCSE,International,Day,0.911,0.727,84.9,0.736,False,False,1,True,0.802,False,Low
STU006573,16,GCSE,International,Boarding,0.973,0.969,83.8,0.786,False,False,1,True,0.835,False,Low
STU006574,18,Foundation,UK,Homestay,0.892,0.937,82.1,0.752,False,False,2,True,0.984,False,Low
STU006575,14,GCSE,International,Day,0.849,0.766,76.2,0.817,False,False,3,False,0.515,False,Medium
STU006576,19,Foundation,UK,Day,0.928,0.764,77.3,0.765,False,False,0,True,0.923,True,Low
STU006577,18,EAP,International,Day,0.931,0.73,80.1,0.933,False,False,1,False,0.694,True,Low
STU006578,18,A-Level,UK,Day,0.88,0.86,83.7,0.812,False,False,0,False,0.828,False,Low
STU006579,16,A-Level,International,Day,0.996,0.783,77.4,0.636,False,False,0,True,1.0,False,Low
STU006580,17,A-Level,EU,Homestay,0.879,0.756,91.2,0.885,False,False,1,False,0.631,True,Low
STU006581,18,Foundation,International,Day,1.0,0.88,86.4,0.792,False,False,0,True,0.914,True,Low
STU006582,18,EAP,UK,Day,0.854,0.646,74.3,0.569,False,False,4,True,0.783,False,Medium
STU006583,18,Foundation,UK,Homestay,0.96,0.915,100.0,0.868,False,False,1,False,0.784,False,Low
STU006584,16,GCSE,UK,Day,0.885,0.72,81.9,0.694,False,False,1,True,0.88,False,Medium
STU006585,17,A-Level,International,Homestay,0.919,0.832,100.0,0.959,False,False,0,True,0.845,False,Low
STU006586,18,A-Level,UK,Day,0.758,0.777,75.4,0.823,False,False,2,True,0.652,False,Medium
STU006587,16,A-Level,International,Homestay,1.0,0.797,87.0,0.692,False,False,0,True,0.88,False,Low
STU006588,15,GCSE,International,Day,0.922,0.743,84.2,0.859,False,False,2,True,0.827,False,Low
STU006589,14,GCSE,International,Homestay,0.971,0.904,85.3,0.684,False,False,0,True,0.889,True,Low
STU006590,18,Foundation,UK,Day,0.804,0.648,72.9,0.543,False,False,0,True,0.894,True,High
STU006591,17,A-Level,International,Day,0.866,0.825,74.6,0.666,False,True,2,True,0.847,False,Medium
STU006592,18,A-Level,UK,Day,0.887,0.758,81.4,0.59,False,False,2,True,0.817,False,Medium
STU006593,17,A-Level,International,Day,0.826,0.609,66.8,0.72,False,False,0,True,0.615,False,High
STU006594,18,Foundation,International,Day,0.99,0.987,84.1,1.0,False,False,0,True,0.761,True,Low
STU006595,18,Foundation,UK,Homestay,0.91,0.798,83.6,0.799,False,False,0,True,0.903,False,Low
STU006596,16,A-Level,UK,Day,0.896,0.808,87.7,0.809,False,False,1,True,0.865,True,Low
STU006597,14,GCSE,EU,Boarding,0.872,0.861,75.4,0.576,True,True,1,False,0.75,False,High
STU006598,17,A-Level,UK,Day,0.84,0.782,64.9,0.663,False,False,2,True,0.882,False,Medium
STU006599,18,EAP,International,Homestay,0.911,0.849,90.6,0.876,False,False,0,True,0.864,False,Low
STU006600,17,A-Level,UK,Boarding,0.906,0.774,79.5,0.75,False,False,0,True,0.809,False,Low
STU006601,17,A-Level,International,Homestay,0.909,0.935,91.4,0.673,False,False,0,True,0.859,False,Low
STU006602,17,A-Level,EU,Day,0.972,0.9,77.8,0.908,False,False,1,True,0.823,False,Low
STU006603,17,A-Level,International,Day,0.87,0.877,89.9,0.758,False,False,0,True,0.849,False,Low
STU006604,19,Foundation,International,Day,0.863,0.916,86.6,1.0,False,False,0,True,0.735,True,Low
STU006605,16,A-Level,International,Boarding,0.857,0.824,96.0,0.815,False,False,1,True,0.968,True,Low
STU006606,15,GCSE,UK,Boarding,0.854,0.797,78.2,0.578,False,False,2,True,0.814,False,Medium
STU006607,15,GCSE,EU,Boarding,0.977,0.873,89.5,0.784,False,False,1,True,0.636,True,Low
STU006608,18,A-Level,UK,Day,0.895,0.745,71.9,0.608,False,False,1,True,0.749,False,Medium
STU006609,17,EAP,UK,Boarding,0.972,0.979,89.5,1.0,False,False,0,True,0.811,False,Low
STU006610,17,A-Level,International,Homestay,0.919,0.68,73.8,0.645,False,False,2,True,0.876,False,Medium
STU006611,18,Foundation,International,Day,0.839,0.871,84.0,0.891,False,False,0,True,0.892,False,Low
STU006612,18,Foundation,UK,Day,0.795,0.808,77.8,0.852,False,False,0,True,0.893,False,Medium
STU006613,14,GCSE,EU,Boarding,0.798,0.662,75.2,0.607,False,False,0,True,0.54,True,High
STU006614,14,GCSE,EU,Day,0.838,0.804,86.3,0.746,False,False,1,True,0.874,False,Low
STU006615,15,GCSE,UK,Boarding,0.971,0.806,87.0,0.798,False,False,0,True,0.897,False,Low
STU006616,18,Foundation,EU,Boarding,0.991,0.848,88.6,0.926,False,False,0,True,0.676,False,Low
STU006617,14,GCSE,International,Homestay,0.907,0.903,81.1,0.759,False,False,0,True,0.769,False,Low
STU006618,17,A-Level,UK,Homestay,0.965,0.881,62.6,0.704,False,False,0,True,0.974,True,Low
STU006619,16,A-Level,International,Boarding,0.764,0.774,73.9,0.741,True,True,1,True,0.781,False,High
STU006620,19,Foundation,EU,Day,0.856,0.92,79.0,0.833,False,False,1,True,0.879,False,Low
STU006621,15,GCSE,International,Day,0.914,0.774,71.2,0.605,True,False,0,True,0.717,True,High
STU006622,18,A-Level,UK,Homestay,0.912,0.58,65.1,0.484,False,False,0,True,0.93,False,High
STU006623,17,A-Level,International,Boarding,0.951,0.945,89.4,0.849,False,False,0,True,0.858,False,Low
STU006624,18,A-Level,UK,Boarding,0.904,0.795,88.4,0.801,False,False,1,True,0.939,False,Low
STU006625,18,Foundation,UK,Day,0.874,0.781,75.3,0.825,False,False,1,True,0.774,False,Low
STU006626,15,GCSE,UK,Day,0.885,0.9,74.2,0.886,False,False,1,True,0.78,True,Low
STU006627,18,Foundation,International,Day,0.921,0.955,90.2,0.9,False,False,0,True,0.876,False,Low
STU006628,17,A-Level,International,Day,0.917,0.918,78.7,0.918,False,False,1,True,0.958,True,Low
STU006629,17,A-Level,UK,Boarding,0.835,0.791,76.1,0.82,False,False,2,True,0.884,False,Medium
STU006630,17,A-Level,UK,Boarding,0.815,0.776,66.0,0.693,True,False,1,True,0.747,False,High
STU006631,16,A-Level,UK,Day,0.794,0.7,71.4,0.56,False,False,1,True,0.759,False,Medium
STU006632,15,GCSE,UK,Boarding,0.828,0.802,78.1,0.831,True,False,1,True,0.795,False,Medium
STU006633,17,A-Level,International,Homestay,0.836,0.676,78.0,0.701,False,False,0,True,0.802,False,Medium
STU006634,16,A-Level,International,Boarding,0.687,0.541,62.5,0.586,False,False,3,True,0.783,False,High
STU006635,17,A-Level,International,Boarding,1.0,0.874,96.8,0.876,False,False,0,True,0.77,False,Low
STU006636,17,A-Level,International,Day,0.846,0.606,62.8,0.51,False,False,3,True,0.697,True,High
STU006637,19,EAP,International,Homestay,0.834,0.858,70.4,0.687,False,False,0,True,0.833,True,Medium
STU006638,16,A-Level,UK,Day,1.0,0.722,72.3,0.724,False,False,0,True,0.726,False,Medium
STU006639,15,GCSE,UK,Homestay,0.818,0.659,89.6,0.619,False,False,1,True,0.835,False,Medium
STU006640,18,A-Level,EU,Boarding,0.798,0.697,69.3,0.942,False,False,0,True,0.821,False,Medium
STU006641,18,Foundation,EU,Homestay,0.886,0.838,89.6,0.769,False,False,1,True,0.932,True,Low
STU006642,18,Foundation,International,Homestay,0.865,0.716,73.8,0.693,False,False,1,False,0.904,True,Medium
STU006643,18,A-Level,International,Boarding,0.855,0.91,87.3,0.729,False,False,0,True,0.798,False,Low
STU006644,18,Foundation,International,Day,0.783,0.745,56.2,0.804,True,False,1,True,0.681,False,High
STU006645,17,A-Level,UK,Day,0.887,0.684,69.2,0.52,False,False,1,True,0.711,False,High
STU006646,18,A-Level,UK,Day,0.934,0.791,76.4,0.758,True,True,1,True,0.78,False,Medium
STU006647,19,Foundation,International,Day,0.787,0.762,78.6,0.68,False,False,0,False,0.81,False,Medium
STU006648,18,Foundation,International,Day,0.959,0.932,97.6,0.844,False,False,1,True,0.796,False,Low
STU006649,16,A-Level,UK,Boarding,1.0,0.895,73.1,0.662,False,False,0,True,0.923,False,Low
STU006650,18,Foundation,International,Day,0.856,0.752,81.5,0.744,False,False,1,True,0.792,False,Medium
STU006651,14,GCSE,International,Day,0.888,0.653,71.1,0.664,True,False,3,True,0.774,False,High
STU006652,17,Foundation,EU,Homestay,0.818,0.674,65.6,0.539,True,False,2,True,0.703,False,High
STU006653,17,A-Level,UK,Boarding,0.78,0.958,85.3,0.925,False,False,0,True,0.645,False,Low
STU006654,16,GCSE,International,Homestay,0.985,0.974,84.7,0.823,False,False,0,True,0.717,True,Low
STU006655,16,GCSE,International,Day,0.902,0.997,81.2,0.847,False,False,0,True,0.72,True,Low
STU006656,17,A-Level,UK,Boarding,0.864,0.897,84.9,0.696,False,False,0,True,0.794,True,Low
STU006657,17,A-Level,International,Day,0.793,0.659,79.2,0.733,False,False,0,True,0.938,False,Medium
STU006658,16,A-Level,International,Day,0.936,0.769,78.3,0.627,False,False,1,True,0.856,True,Medium
STU006659,14,GCSE,International,Boarding,0.911,0.766,79.1,0.663,False,False,0,True,0.79,False,Medium
STU006660,16,A-Level,UK,Day,0.942,0.8,80.7,0.666,False,False,2,True,0.874,False,Low
STU006661,17,A-Level,International,Day,0.939,0.86,96.5,0.808,False,False,1,True,0.987,False,Low
STU006662,16,A-Level,UK,Boarding,0.843,0.941,77.0,0.934,False,False,1,True,0.616,False,Low
STU006663,18,A-Level,International,Boarding,0.661,0.563,69.1,0.756,False,False,1,True,0.808,False,High
STU006664,18,Foundation,International,Boarding,0.892,0.965,87.4,0.999,False,False,1,True,0.724,False,Low
STU006665,18,Foundation,UK,Day,0.888,0.897,81.3,0.875,False,False,0,True,0.961,False,Low
STU006666,17,Foundation,EU,Day,0.911,0.894,92.5,0.841,False,False,1,True,0.872,False,Low
STU006667,17,A-Level,International,Day,0.964,0.708,77.3,0.616,True,False,2,True,0.693,True,Medium
STU006668,19,Foundation,International,Homestay,0.856,0.809,75.5,0.756,True,False,1,True,0.806,False,Medium
STU006669,15,GCSE,EU,Homestay,0.948,0.766,85.2,0.7,False,False,1,True,0.842,True,Low
STU006670,15,GCSE,UK,Day,0.926,0.877,79.5,0.847,False,False,1,True,0.949,False,Low
STU006671,17,A-Level,UK,Day,0.803,0.668,80.4,0.548,False,False,1,True,0.84,False,Medium
STU006672,18,Foundation,UK,Boarding,0.748,0.589,65.7,0.647,True,False,3,True,0.798,False,High
STU006673,16,GCSE,International,Day,0.92,0.636,75.8,0.716,True,False,1,True,0.764,False,Medium
STU006674,15,GCSE,International,Homestay,0.838,0.915,80.1,0.922,False,False,1,True,0.932,False,Low
STU006675,15,GCSE,International,Boarding,0.926,0.729,72.4,0.624,False,False,0,True,0.932,False,Medium
STU006676,18,Foundation,UK,Day,0.828,0.813,83.3,0.893,False,False,3,False,0.698,True,Low
STU006677,17,A-Level,International,Day,0.952,0.915,77.0,0.877,False,False,0,True,0.892,False,Low
STU006678,17,A-Level,UK,Boarding,0.917,0.706,87.9,0.732,False,False,4,True,0.761,True,Low
STU006679,16,A-Level,International,Day,0.845,0.798,74.1,0.758,True,False,3,True,0.901,False,Medium
STU006680,17,A-Level,UK,Boarding,0.947,0.846,88.2,0.746,False,False,2,False,0.776,False,Low
STU006681,18,A-Level,UK,Day,0.877,0.687,78.2,0.746,False,True,0,True,0.684,True,High
STU006682,15,GCSE,EU,Day,0.849,0.753,89.5,0.803,False,False,2,True,0.868,False,Low
STU006683,17,Foundation,UK,Boarding,0.901,0.981,83.0,1.0,False,False,1,True,0.8,False,Low
STU006684,18,A-Level,International,Day,0.89,0.886,82.0,0.823,True,False,0,True,0.627,False,Medium
STU006685,17,A-Level,International,Day,0.978,0.941,92.3,0.82,False,False,1,True,0.963,False,Low
